date,high,low,open,close,volume,quoteVolume,weightedAverage
2017-11-27 04:00:00,9705.788523,9462.959596,9492,9701,11035781.7,1151.355765,9585.031866
2017-11-27 08:00:00,9715.999999,9211,9701,9597,21547603.66,2274.277583,9474.482719
2017-11-27 12:00:00,9668.441,9511,9597,9649.9,10065249.17,1047.818719,9605.907002
2017-11-27 16:00:00,9658.903521,9431,9641.902209,9509.000001,9493612.293,996.4522037,9527.413616
2017-11-27 20:00:00,9730,9480.308658,9509.000001,9711,8816505.37,915.2678271,9632.705432
2017-11-28 00:00:00,9729.909122,9600,9711,9695.000001,8386467.645,867.2285443,9670.423904
2017-11-28 04:00:00,9879,9635.465,9695.000001,9854.999,10780906.5,1099.111626,9808.745761
2017-11-28 08:00:00,9927,9750,9850,9927,10397698.27,1055.578702,9850.234992
2017-11-28 12:00:00,9940,9702,9927,9882,14021547.11,1425.679002,9834.995883
2017-11-28 16:00:00,9951.427662,9820,9875.3,9939.999999,9687536.56,978.1543233,9903.893823
2017-11-28 20:00:00,9940,9830,9939.999999,9879.968759,7972659.483,806.2854477,9888.135158
2017-11-29 00:00:00,10371.384,9879.968759,9882.09866,10274.93117,19841458.87,1971.448745,10064.40514
2017-11-29 04:00:00,10750,9911.631849,10279,10515,39243779.73,3789.326435,10356.39985
2017-11-29 08:00:00,10868.48574,10500,10513.9485,10786,16936722.73,1583.380475,10696.55904
2017-11-29 12:00:00,11447.09553,10342,10794.93591,10817,50348455.11,4633.329105,10866.58296
2017-11-29 16:00:00,11000,8700,10811.3,9600,66714833.2,6752.782298,9879.606695
2017-11-29 20:00:00,10286.56431,9030,9585.664,9702,62609116.75,6431.768345,9734.355062
2017-11-30 00:00:00,10449.03475,9650,9731,10376.13518,20621844.73,2027.198246,10172.58414
2017-11-30 04:00:00,10570.1,9775.499,10380.70727,10072.15325,20814120.3,2041.700504,10194.50221
2017-11-30 08:00:00,10302,9466.557777,10072.15325,9600.377073,19879724.31,2021.774838,9832.808252
2017-11-30 12:00:00,9813.792,8861,9635,9145.881482,38549653.2,4192.80551,9194.238346
2017-11-30 16:00:00,9825,9066.117163,9145.881482,9760.763721,21470747.81,2266.512912,9473.031319
2017-11-30 20:00:00,10110,9359.900885,9760.763721,9907.67682,17754981.51,1825.634583,9725.375318
2017-12-01 00:00:00,10036.60726,9520.472476,9907.76,9659.099502,13643900.73,1396.210145,9772.096834
2017-12-01 04:00:00,9899,9350.3,9659.099502,9541,9843065.965,1027.232174,9582.123897
2017-12-01 08:00:00,10050.01066,9539.68129,9541,9950,10048621.75,1019.916096,9852.400393
2017-12-01 12:00:00,10756.51,9949,9963.372452,10520,22230021.16,2137.295935,10401.00287
2017-12-01 16:00:00,10645.41813,10288.86978,10519.49695,10544,9949475.189,948.4887041,10489.81938
2017-12-01 20:00:00,10829.585,10429.60443,10544,10699.88889,11000692.54,1032.0977,10658.57674
2017-12-02 00:00:00,11100,10595.00515,10699.88889,10899,19122950.44,1748.416717,10937.29559
2017-12-02 04:00:00,10980,10650,10899,10928.23162,11135204.8,1031.808939,10791.92512
2017-12-02 08:00:00,11197.80896,10810,10930.37903,10950,15711352.97,1424.540547,11029.06688
2017-12-02 12:00:00,11130,10677.91667,10959.35051,10700.21,12262775.23,1126.933255,10881.54527
2017-12-02 16:00:00,10986,10691.9905,10699,10883.15514,7117167.991,654.5550463,10873.29176
2017-12-02 20:00:00,11048.64,10848.95314,10881.9421,10895.78628,8104433.927,740.3567257,10946.66077
2017-12-03 00:00:00,10996,10761,10895.78628,10938.13802,7831116.702,719.3244435,10886.76573
2017-12-03 04:00:00,11180,10903.7472,10944.99,11141,10870137.98,983.0185951,11057.91694
2017-12-03 08:00:00,11647.54659,11020,11164,11621,14263240.34,1259.186252,11327.34758
2017-12-03 12:00:00,11821.524,11533.70995,11623,11733,23792795.25,2037.853821,11675.41803
2017-12-03 16:00:00,11810,11520,11733,11731.01,11950586.23,1021.940272,11694.01633
2017-12-03 20:00:00,11847.88172,10465,11731.01,11175,49557772.61,4481.357441,11058.65204
2017-12-04 00:00:00,11475.24102,11129.5952,11175,11370,11125236.7,984.6139114,11299.08543
2017-12-04 04:00:00,11550,11305,11370,11536,9409458.493,822.647248,11438.02342
2017-12-04 08:00:00,11550,11050,11536,11150,10666195.08,942.1500788,11321.12104
2017-12-04 12:00:00,11432.40644,10800.8246,11150,11331.55269,13790610.96,1235.705254,11160.11356
2017-12-04 16:00:00,11340,11039.66663,11330.45,11164.0829,7083814.295,633.498191,11182.05923
2017-12-04 20:00:00,11600,11141.75184,11164.0829,11600,10059421.82,879.3086161,11440.14926
2017-12-05 00:00:00,11652.00416,11462,11600,11575,9922512.433,858.192908,11562.10025
2017-12-05 04:00:00,11755,11411.70742,11571.15721,11755,8057852.792,696.3532285,11571.50202
2017-12-05 08:00:00,11783.88264,11459.29473,11755,11675,9548243.913,817.6213921,11678.07497
2017-12-05 12:00:00,11867,11590,11682,11804.1958,12184534.99,1035.970946,11761.464
2017-12-05 16:00:00,11804.1958,11527.37832,11804,11700,9835300.342,842.9786449,11667.3185
2017-12-05 20:00:00,11791,11632,11698,11665.13876,7235457.829,617.9440537,11708.92055
2017-12-06 00:00:00,12280,11641,11665.13876,12240,19983331.36,1667.575711,11983.46272
2017-12-06 04:00:00,12497,12113.92337,12240,12392,15418527.75,1252.445729,12310.73523
2017-12-06 08:00:00,12847,12248.28909,12400,12536.24374,25175442.53,2007.12014,12543.06707
2017-12-06 12:00:00,12745,12251.94658,12536.24374,12360,24390089.58,1935.563791,12601.02596
2017-12-06 16:00:00,13063.13273,12220,12360,13063.13272,20952678.63,1659.936455,12622.57876
2017-12-06 20:00:00,13666,12834.67922,13063.13272,13580.90539,35377818.16,2672.287073,13238.77907
2017-12-07 00:00:00,13980,13092.27285,13580.90539,13626.20697,36848352.34,2696.677389,13664.35321
2017-12-07 04:00:00,14188.06557,13525,13632.89188,14070,19599359.62,1401.856484,13981.00294
2017-12-07 08:00:00,14790,13605.02,14089,13640,36834561.26,2564.8094,14361.51991
2017-12-07 12:00:00,15510.38964,13632,13640,15369,39501191,2658.108685,14860.63803
2017-12-07 16:00:00,15812.6475,14363.13998,15369,15337.96771,72267425.59,4767.131408,15159.52035
2017-12-07 20:00:00,16672,15199,15337.97771,16563.50743,39118800.83,2445.765142,15994.5042
2017-12-08 00:00:00,17200,15222,16563.50743,16300,59694507.12,3629.543077,16446.83804
2017-12-08 04:00:00,16500,13900,16264.945,15799,61521017.69,4052.721599,15180.17367
2017-12-08 08:00:00,15900,13900,15771,14742.13287,42726966.74,2890.036196,14784.23239
2017-12-08 12:00:00,15650,14266,14761,15200,29721732.25,1982.358125,14993.11949
2017-12-08 16:00:00,15500,14650,15200,15063.30125,19640661.4,1307.908842,15016.84274
2017-12-08 20:00:00,15966.444,14700,15117,15847.67803,17115767.12,1107.783084,15450.46802
2017-12-09 00:00:00,16234.14,15319.05558,15847.67803,15495,15995110.12,1012.244578,15801.62587
2017-12-09 04:00:00,15662.60337,14811.08987,15490,15270.6279,11578388.85,762.5511794,15183.75312
2017-12-09 08:00:00,15320.5825,14204,15296.5825,14710,21162892.64,1436.161719,14735.73091
2017-12-09 12:00:00,15021,14300,14710,14401,12847846.39,876.4317837,14659.26571
2017-12-09 16:00:00,14520.69534,12919,14430,13952,59671695.74,4341.007536,13746.04749
2017-12-09 20:00:00,14800.80021,13952,13995.01,14690.21984,16104398.67,1110.008983,14508.34985
2017-12-10 00:00:00,14700,12756.60053,14690.21984,12801,30756633.34,2281.079286,13483.36883
2017-12-10 04:00:00,13843.85809,12700.006,12801,13448.68035,22879964.97,1724.891545,13264.58179
2017-12-10 08:00:00,13970.16943,12928,13441.61603,13628.0099,13407265.68,994.6144877,13479.86164
2017-12-10 12:00:00,15617,13355,13620,15400,38330578.74,2584.421755,14831.39455
2017-12-10 16:00:00,15600,14921,15400,15571.505,16214803.07,1061.563591,15274.45291
2017-12-10 20:00:00,16000,14290,15571.505,14906.01491,40808241.62,2710.631898,15054.88135
2017-12-11 00:00:00,16599.18944,14906,14929.8,16148,31028814.8,1952.877713,15888.76487
2017-12-11 04:00:00,16799.1,15820.07666,16148,16499,21739863.64,1330.229561,16342.94131
2017-12-11 08:00:00,16668.6867,16070,16500,16084,15388113.67,938.4759131,16396.91915
2017-12-11 12:00:00,16438,15930.68,16084,16320,18760224.25,1155.87018,16230.39039
2017-12-11 16:00:00,16934,16200,16320.5,16933,17577300.57,1067.386052,16467.61314
2017-12-11 20:00:00,17450,16345,16933,16478.96,37383092.26,2196.742884,17017.50921
2017-12-12 00:00:00,16650,15667,16478.96,16051,24262233.81,1492.520001,16255.88521
2017-12-12 04:00:00,16600,15838.10465,16051,16597,15458042.23,953.2380379,16216.3506
2017-12-12 08:00:00,16843,16290,16571,16436,14808034.99,893.5798195,16571.58618
2017-12-12 12:00:00,16980,16024,16460,16513,40565317.05,2455.379117,16520.99945
2017-12-12 16:00:00,16790,16099,16513,16630,23669332.63,1438.448248,16454.7683
2017-12-12 20:00:00,16690,16051,16630,16228,25522610.4,1562.726491,16332.10325
2017-12-13 00:00:00,16530,15750.3,16228,16153.38712,26658257.66,1646.362394,16192.21731
2017-12-13 04:00:00,16450,15958.18423,16153.38712,16140,13656676.01,843.0964978,16198.23596
2017-12-13 08:00:00,16200.5519,15909.01099,16140,16095,17066995.45,1063.185678,16052.69503
2017-12-13 12:00:00,16450,15937,16095,15970,22195457.02,1368.861879,16214.53367
2017-12-13 16:00:00,16102,15100,15970,15699.9697,45169821.8,2876.973011,15700.46769
2017-12-13 20:00:00,16157.80138,15240,15566.00338,15907,25545372.42,1613.722473,15830.09027
2017-12-14 00:00:00,16194.47944,15600.21,15939,15660,15323481.4,965.7895895,15866.27312
2017-12-14 04:00:00,15969.39965,15451,15660,15818,24223123.22,1542.656958,15702.20981
2017-12-14 08:00:00,16490,15818,15818,16318,21413369.98,1318.077707,16245.90862
2017-12-14 12:00:00,16668,15873.10682,16348,16266,29071307.13,1779.95979,16332.56396
2017-12-14 16:00:00,16500,16170,16266,16372,28612188.26,1748.87582,16360.33155
2017-12-14 20:00:00,16497,16125,16372,16401.529,19349118.73,1184.803666,16331.07602
2017-12-15 00:00:00,17830.82811,16300,16401.529,17085,51815698.24,3027.88494,17112.83595
2017-12-15 04:00:00,17450,16939,17085,17051,15285701.5,890.0087412,17174.77682
2017-12-15 08:00:00,18000,17030,17060.99955,17970,28877222.06,1639.787829,17610.34053
2017-12-15 12:00:00,18000,17571,17970,17603,22876640.15,1285.767497,17792.20598
2017-12-15 16:00:00,17850,17429.33539,17628,17693,14607476.87,827.9564974,17642.80722
2017-12-15 20:00:00,17849.11111,17201,17710,17540,16730857.02,955.9106485,17502.53232
2017-12-16 00:00:00,17620,17251,17540,17270,11218296.57,643.9435896,17421.24116
2017-12-16 04:00:00,17885,17251,17300,17810,10840006.62,615.4181711,17614.05029
2017-12-16 08:00:00,18000,17630,17812,17870,11837718.67,663.2070875,17849.20411
2017-12-16 12:00:00,18890,17870,17882.21778,18820,31818714.78,1729.126969,18401.60691
2017-12-16 16:00:00,19234.58418,18318,18820,19225,21582353.75,1150.014666,18767.02479
2017-12-16 20:00:00,19764.78846,18900,19234.58418,19223,30038208.36,1555.137596,19315.46665
2017-12-17 00:00:00,19328,18842.14137,19223,19088,22932146.94,1199.892587,19111.83317
2017-12-17 04:00:00,19628.5386,18930,19088.01,19560,18672327.68,970.4541676,19240.81354
2017-12-17 08:00:00,19800,19258.09049,19584.45741,19775,20796011.4,1062.254421,19577.24156
2017-12-17 12:00:00,19903.44021,19061.52957,19799,19386.70125,26731232.78,1366.83006,19557.10045
2017-12-17 16:00:00,19454.4,18569.63785,19386.70125,18882.66343,26007321.83,1372.646642,18946.84402
2017-12-17 20:00:00,19490,18671.61224,18882.66343,18959.2,24953285.82,1310.692705,19038.24269
2017-12-18 00:00:00,18959.2,17805.43794,18959.2,18520,49678982.06,2721.245755,18255.97044
2017-12-18 04:00:00,18949.9,18500,18521,18555,18455495.35,984.294273,18749.97738
2017-12-18 08:00:00,19200,18500,18560,19089,20676087.37,1098.881631,18815.57284
2017-12-18 12:00:00,19145,18100,19109,18669,25495026.47,1369.329784,18618.61677
2017-12-18 16:00:00,18739.94345,18020,18669.0007,18719.97,21372157.88,1155.824663,18490.83046
2017-12-18 20:00:00,18999,18465,18719.97,18930.53405,16768597.9,895.989419,18715.17403
2017-12-19 00:00:00,19000,18580.63341,18930.53405,18870.89,16004648.25,853.700769,18747.37476
2017-12-19 04:00:00,18971.91795,18600.99,18850.99,18630,14435323.02,770.1724861,18742.97417
2017-12-19 08:00:00,18780,17380,18630,17598,46986855.58,2605.006406,18037.13629
2017-12-19 12:00:00,18200,17500,17598,17720.24156,35431895.9,1992.174369,17785.53949
2017-12-19 16:00:00,18211.00389,17408,17710,17568.42411,27171314.74,1520.23769,17873.07007
2017-12-19 20:00:00,17784,16502,17575,17310,53281449.04,3139.136797,16973.28039
2017-12-20 00:00:00,17350,15550,17310,16492,65726956.29,4042.203293,16260.18078
2017-12-20 04:00:00,16674.43216,15800,16489,16251,37119072.38,2280.328727,16277.94798
2017-12-20 08:00:00,17600,16190.76089,16280,17349.27248,27492856.19,1616.54446,17007.17603
2017-12-20 12:00:00,17835,16391.46462,17353.8854,16500,34242386.18,1989.225828,17213.92598
2017-12-20 16:00:00,17000,16000,16484,16777.75,35765172.12,2160.382667,16555.01716
2017-12-20 20:00:00,16799.81247,15765.78547,16710,16470,34190678.69,2099.763179,16283.11185
2017-12-21 00:00:00,16999.01288,16196.16027,16403.59875,16913.92368,26877807.06,1624.314965,16547.16458
2017-12-21 04:00:00,17375.98799,16569.27121,16943.4536,17149,21545778.68,1268.11962,16990.3362
2017-12-21 08:00:00,17148,16400,17127,16560,18817644.1,1126.058695,16711.0686
2017-12-21 12:00:00,16763.9495,14500,16620,14600,49869441.36,3203.451328,15567.41035
2017-12-21 16:00:00,15499.111,14501,14600,14750,46091416.35,3080.620715,14961.73032
2017-12-21 20:00:00,15510.57368,14701,14750,15293,23749476.51,1565.970975,15165.97491
2017-12-22 00:00:00,15519.79448,13164.61,15180,14270,66701984.99,4744.844482,14057.78108
2017-12-22 04:00:00,14521.67895,12347.125,14270,13065,82784602.17,6204.472614,13342.72989
2017-12-22 08:00:00,14450,12722,13065,13640,52199015.91,3867.497672,13496.84482
2017-12-22 12:00:00,13850,11362.39,13650,12566.03103,95295506.71,7655.566024,12447.8721
2017-12-22 16:00:00,13650,11967.69,12568.07654,13150,51105947.41,4008.10991,12750.63523
2017-12-22 20:00:00,14320,12743.02049,13150,13247.06419,47951446.65,3488.401818,13745.96424
2017-12-23 00:00:00,14401.18718,13000,13200,14395,26832208.21,1951.035909,13752.8008
2017-12-23 04:00:00,14407.03658,13109.96,14395,13755.10003,25728860.97,1872.787801,13738.26814
2017-12-23 08:00:00,14745,13650,13755.10003,14740,23330235.58,1646.094175,14173.08677
2017-12-23 12:00:00,14940,14117,14740,14363,36193568.09,2477.38139,14609.60683
2017-12-23 16:00:00,14690,14100,14370,14371.5,24639977.15,1711.624791,14395.66503
2017-12-23 20:00:00,14938,13700,14356.54059,13830,25830242.93,1794.412939,14394.81536
2017-12-24 00:00:00,13999,12708.78,13830,13321,43447898.4,3242.439217,13399.75725
2017-12-24 04:00:00,13839.23567,12783.67789,13367.99196,13358.94884,19106816.51,1430.079405,13360.66826
2017-12-24 08:00:00,13631,11918.03439,13358.94884,12452.16,39934664.35,3165.90879,12613.96553
2017-12-24 12:00:00,13162.59703,11703.13716,12450,12592.11,36304728.55,2902.223911,12509.27898
2017-12-24 16:00:00,12979.86471,12070,12620,12174.59219,15969114.53,1278.095708,12494.45909
2017-12-24 20:00:00,13550,12150,12174.59219,13517,17725293.29,1370.927317,12929.4187
2017-12-25 00:00:00,13615.31275,12860,13510.98485,12876.21704,11949341.54,902.077018,13246.47597
2017-12-25 04:00:00,13749.68122,12702.84641,12884.05822,13481.659,14314414.66,1068.238508,13400.01746
2017-12-25 08:00:00,14023.73356,13404.21975,13481.659,13800,15203546.34,1106.830625,13736.10921
2017-12-25 12:00:00,14300,13033.92919,13800,13475,23483854.45,1711.127168,13724.20174
2017-12-25 16:00:00,13950,13403.07723,13475,13821.6492,10041008.69,733.9724517,13680.3618
2017-12-25 20:00:00,13878.11668,13333,13821.6492,13638,8958274.03,659.7301749,13578.69379
2017-12-26 00:00:00,14395.24267,13510.53959,13638,14375,10010292.49,722.0596273,13863.5261
2017-12-26 04:00:00,15305,14309,14375,15080,32052738.14,2154.612444,14876.33576
2017-12-26 08:00:00,15260,14750,15080,14815.3406,14117920.36,941.062239,15002.11121
2017-12-26 12:00:00,15909.98,14650,14813.20795,15780.39345,27308420.99,1766.268634,15461.08019
2017-12-26 16:00:00,15975,15365,15780.39345,15820,25678242.12,1631.159586,15742.32364
2017-12-26 20:00:00,16050.6555,15500,15820,15700.08575,16082692.88,1019.096818,15781.31989
2017-12-27 00:00:00,15968,15520,15690,15830,11579014.91,735.011854,15753.50771
2017-12-27 04:00:00,16500.908,15830,15830,16184.88,20545829.91,1262.578195,16272.91679
2017-12-27 08:00:00,16251.09448,15378.1425,16184.88,15665,19608796.09,1242.406377,15782.91648
2017-12-27 12:00:00,15950.23096,15000,15675,15279.36927,22075620.79,1432.547113,15410.04871
2017-12-27 16:00:00,15410,14454,15260,14803,28412868.34,1909.690418,14878.25884
2017-12-27 20:00:00,15528.25748,14620.22734,14803,15370.01,21917212.57,1447.011281,15146.53884
2017-12-28 00:00:00,15464.07931,13700.34831,15370.01,14276.95709,33350932.91,2293.445821,14541.84468
2017-12-28 04:00:00,14578.2,13560,14276.95709,14090.14993,24267872.48,1734.141404,13994.17165
2017-12-28 08:00:00,14370,13260.01051,14066.38,13751.94113,19957050.59,1447.618459,13786.12608
2017-12-28 12:00:00,14400,13501,13738.94113,14094,20722064.01,1481.252279,13989.55756
2017-12-28 16:00:00,14279.0858,13335,14113.95822,13743,20450345.74,1479.475203,13822.70261
2017-12-28 20:00:00,14310,13696.70276,13760.18799,14307.34585,12058719.23,865.9816278,13924.91346
2017-12-29 00:00:00,14949,14007.62221,14307.34585,14827,13157164.28,905.1275881,14536.25373
2017-12-29 04:00:00,15100,14425,14802,14546.27986,11869415.94,803.0422598,14780.56204
2017-12-29 08:00:00,14698.3444,13770,14518,14281,19155752.88,1348.587321,14204.31038
2017-12-29 12:00:00,14526.8003,13852.87412,14281,14484.21102,21114091.29,1486.479484,14204.09196
2017-12-29 16:00:00,14800,14260,14441.98275,14650,16134655.01,1110.238947,14532.59684
2017-12-29 20:00:00,14656,13976.237,14611.99036,14305.53422,18782650.87,1313.254439,14302.36999
2017-12-30 00:00:00,14365.38791,12950,14305.53422,13346.55602,45316478.67,3348.034445,13535.24864
2017-12-30 04:00:00,13548.9552,12800,13343.41006,13430.18896,20306275.25,1534.326203,13234.65323
2017-12-30 08:00:00,13548.50161,12800,13430.18896,13154.86176,21517512.34,1634.462693,13164.88436
2017-12-30 12:00:00,13183.34434,11855,13154.86176,12280,35635447.1,2892.647662,12319.31824
2017-12-30 16:00:00,13000,11701,12240,12989.16764,28148533.32,2285.183978,12317.84119
2017-12-30 20:00:00,13000,12340,12989.16764,12351.93,13749052.01,1081.6903,12710.71028
2017-12-31 00:00:00,13380,12205,12390,12957.04618,22729832.81,1756.246964,12942.27593
2017-12-31 04:00:00,13087.88389,12424.77261,12957.0461,12831.20759,12755762.43,996.4474483,12801.2395
2017-12-31 08:00:00,13049.7521,12363.34489,12831.20759,12913,10101423.26,795.1500078,12703.79571
2017-12-31 12:00:00,13610.45637,12870.312,12912,13300,19663848.38,1486.744607,13226.11045
2017-12-31 16:00:00,14120,13300,13300,13851,17725519.6,1280.141566,13846.53078
2017-12-31 20:00:00,14145,13720,13851,13769.34198,11265403.96,808.9498515,13925.96085
2018-01-01 00:00:00,13800,13211,13800,13369.40499,13287941.07,985.4953839,13483.51427
2018-01-01 04:00:00,13892,13229.86326,13350.0099,13621.87701,11051536.94,814.8679728,13562.36508
2018-01-01 08:00:00,13760,13036.92815,13620,13233.20362,11246601.82,840.6234482,13378.88188
2018-01-01 12:00:00,13300,12800,13245.0024,13217,15352251.78,1175.526444,13059.89488
2018-01-01 16:00:00,13274.06313,12950.85575,13217,13220.90766,12067639.49,921.0110675,13102.59987
2018-01-01 20:00:00,13630,13208.67,13259.07183,13351.73941,15827091.98,1175.004901,13469.80933
2018-01-02 00:00:00,13923.87012,13214.70198,13400.7145,13335.44333,14468733.18,1062.057833,13623.30066
2018-01-02 04:00:00,13385,12875,13335.44333,13350.7,11377457.27,864.3680694,13162.74591
2018-01-02 08:00:00,13700.33816,13325.19877,13350.7,13524.80959,11037593.14,817.5593261,13500.66324
2018-01-02 12:00:00,13998,13489.32979,13524.80959,13735.5795,15099840.74,1098.453893,13746.4493
2018-01-02 16:00:00,15325,13609.84896,13735.5795,14831.6572,36480123.9,2511.855488,14523.17782
2018-01-02 20:00:00,15249.3947,14000.67706,14820,14738,20760326.46,1398.88298,14840.64555
2018-01-03 00:00:00,15280,14617.85129,14731.2,14820.26932,17539190.62,1176.198799,14911.75696
2018-01-03 04:00:00,15440.72502,14820,14820.26932,15249.12695,11911172.77,784.0464996,15191.92136
2018-01-03 08:00:00,15300.56347,14476.14012,15274.56347,14870,22223038.52,1497.601277,14839.08892
2018-01-03 12:00:00,15128.87968,14534.79675,14870,15076.29546,19944641.97,1339.024856,14894.90048
2018-01-03 16:00:00,15217.9771,14716.95299,15076.29546,14761.28756,18235765.44,1220.938552,14935.8585
2018-01-03 20:00:00,15150,14716.95299,14761.28756,15150,16182574.2,1083.362747,14937.35523
2018-01-04 00:00:00,15400,14924.01639,15150,15091.53818,19302541.55,1273.158642,15161.14404
2018-01-04 04:00:00,15078.53948,14701,15070.3691,14771.15,13370817.75,898.2918457,14884.7146
2018-01-04 08:00:00,14848.73316,14083.91136,14802.74549,14531.1042,23497035.44,1630.333711,14412.4085
2018-01-04 12:00:00,14655,14172.69398,14540,14449.14449,15034740.98,1037.878839,14486.0271
2018-01-04 16:00:00,15064.37,14350,14480,14990.572,18652850.16,1261.967442,14780.76973
2018-01-04 20:00:00,15217.39,14633.1895,14990,15167.62803,21327484.14,1423.316147,14984.36183
2018-01-05 00:00:00,15184,14772.46497,15167.62803,14947.14,14491505.81,963.983039,15032.94687
2018-01-05 04:00:00,15066.04335,14779.56375,14947.14,14949,9598285.273,643.0917848,14925.2183
2018-01-05 08:00:00,16270.86534,14902.23188,14949,16102.82321,34855045.21,2200.369476,15840.54205
2018-01-05 12:00:00,16165,15757.05694,16105,16040,18879676.97,1180.712242,15990.07472
2018-01-05 16:00:00,16755.70803,16036.83176,16040,16445,27343340.09,1666.106967,16411.51536
2018-01-05 20:00:00,17108,16276.42807,16445,16924,21904082.46,1304.626009,16789.54912
2018-01-06 00:00:00,17105.53249,16511.555,16924,16580.97069,19100470.54,1135.314303,16823.94953
2018-01-06 04:00:00,16700,16372.00177,16555,16513.24644,11083542.83,670.1762466,16538.25078
2018-01-06 08:00:00,16731.39874,16325,16509.02,16535,11356048.2,686.9261701,16531.68666
2018-01-06 12:00:00,16690.878,16200,16544.62854,16622.00428,12297460.9,748.5533607,16428.3023
2018-01-06 16:00:00,17020,16534.1512,16619.685,16746.92362,11712616.63,696.1556811,16824.70883
2018-01-06 20:00:00,17257.08719,16700,16758.92362,17158.72759,10575087.23,621.0929,17026.57884
2018-01-07 00:00:00,17177.4477,16625,17158.7275,16744.18719,10859036.23,642.6203603,16898.05816
2018-01-07 04:00:00,16796.003,16390,16744.18719,16716.2126,10454523.22,629.7891237,16600.03774
2018-01-07 08:00:00,16917.71507,16600,16752.368,16606,7517958.03,449.0476832,16742.00383
2018-01-07 12:00:00,16642,16300,16627,16480.53542,10926677.97,662.4335831,16494.75246
2018-01-07 16:00:00,16480.58841,15683.86153,16477.88437,16102,22554029.48,1407.403582,16025.27503
2018-01-07 20:00:00,16490,15900,16140,16174.43357,10623322.18,654.7436403,16225.16283
2018-01-08 00:00:00,16277.5,15510,16170.70666,15591.21252,13892046.31,874.8900469,15878.61967
2018-01-08 04:00:00,15956.84476,15511,15640,15905,8030296.79,508.6813885,15786.49617
2018-01-08 08:00:00,15910,15119,15880,15499,17926636.46,1165.111951,15386.19225
2018-01-08 12:00:00,15550,13268.188,15499,14451,56510381.3,3920.763332,14413.10697
2018-01-08 16:00:00,15108.06163,14400,14475.4974,15092.94013,19105547.23,1291.948294,14788.16708
2018-01-08 20:00:00,15140.01,14429.62019,15092.94013,14922.81071,16921325.18,1146.021655,14765.27525
2018-01-09 00:00:00,15427.83421,14830.92358,14915.08478,15242.40137,12937643.5,851.8274636,15188.10328
2018-01-09 04:00:00,15332.7267,14772.45405,15242.40137,15100,10571170.4,701.3551355,15072.49305
2018-01-09 08:00:00,15281.77455,14386,15134.64579,14797,14945173.1,1011.090069,14781.24804
2018-01-09 12:00:00,14890.4108,14110.83932,14797,14670,15463818.64,1068.531874,14472.02373
2018-01-09 16:00:00,15000.003,14578.7788,14691.97093,14700,9701565.16,654.2380261,14828.80049
2018-01-09 20:00:00,14799.26273,14170,14685.84806,14388.06254,15487272.67,1070.244906,14470.77448
2018-01-10 00:00:00,14483.0671,13852.41262,14388.06254,14100,14859659.89,1050.241921,14148.79715
2018-01-10 04:00:00,14400,13999,14100,14105.33283,14984645.83,1058.253615,14159.78705
2018-01-10 08:00:00,14100.33283,13270,14088.88,13976.52285,27419520.4,2011.294492,13632.77258
2018-01-10 12:00:00,15000,13500,13983.52285,14378.03952,24641382.5,1747.040926,14104.63953
2018-01-10 16:00:00,14716.60621,14256,14380.05082,14337.87243,15053137.51,1039.795577,14477.01629
2018-01-10 20:00:00,14912.4204,14185.36886,14359.44838,14854,12795668.42,883.085655,14489.72515
2018-01-11 00:00:00,14931,13051.48251,14854,13226.71,20579714.16,1478.314944,13921.06212
2018-01-11 04:00:00,13627,12593.46212,13226.70808,13546.50469,38840453.78,2948.164562,13174.45243
2018-01-11 08:00:00,13841.0002,13095,13538.59641,13450,16779115.47,1244.166626,13486.22855
2018-01-11 12:00:00,14300,13450,13450,13999.65346,23634085.06,1706.658707,13848.1613
2018-01-11 16:00:00,14162.806,13166,13978.83841,13368.05303,16412123.02,1195.569402,13727.4532
2018-01-11 20:00:00,13592.97474,12886.89475,13353.28,13291.67568,15554448.24,1177.006125,13215.26534
2018-01-12 00:00:00,13699.62907,12600,13255,13630,16597728.89,1256.831749,13206.00702
2018-01-12 04:00:00,13819.90161,13388.47887,13630,13629.0904,11216284.86,821.9155528,13646.51736
2018-01-12 08:00:00,14119.63215,13315,13615,13958.30935,14432221.95,1047.397896,13779.12062
2018-01-12 12:00:00,14057.63184,13555,13949,13580,9798843.638,707.0897915,13857.99053
2018-01-12 16:00:00,13800,13365.92346,13580,13750,8506642.015,627.4328969,13557.85146
2018-01-12 20:00:00,13965.52539,13566.7996,13750,13812.52734,7082976.5,514.5924754,13764.24421
2018-01-13 00:00:00,14247,13758,13812.52734,14130,10966630.01,780.7536371,14046.21059
2018-01-13 04:00:00,14374,14053.11958,14135.16741,14349,8331549.198,588.1492981,14165.70457
2018-01-13 08:00:00,14349.41046,14066.02599,14349.41046,14250,4994380.143,351.543226,14207.01574
2018-01-13 12:00:00,14591.36669,14150,14225,14245,9870071.591,686.0083633,14387.68406
2018-01-13 16:00:00,14395.58575,14000.1,14250,14103.4654,6905489.513,484.8206848,14243.3888
2018-01-13 20:00:00,14367.93956,14026.99947,14103.4654,14205,5516520.043,388.4611743,14200.956
2018-01-14 00:00:00,14449.02739,14137.20554,14178,14229.41831,5633788.915,395.2233261,14254.69739
