date,volume,open,high,low,close,quoteVolume,weightedAverage,Average Computing Power
2018/3/5,24901651.75,11514.60795,11700,11417,11435,2155.967048,11550.10777,
2018/3/6,37276267.36,11435,11435,10558.9725,10734.0247,3394.384346,10981.74619,
2018/3/7,57144246.84,10719.57445,10893.75963,9424,9909.604137,5661.375241,10093.70416,
2018/3/8,43154941.92,9909.604137,10109.77083,9070,9281.943701,4504.282267,9580.869794,
2018/3/9,56492671.16,9298.629363,9410.561389,8359.3204,9230.488667,6392.802373,8836.918125,
2018/3/10,34485772.01,9215.907643,9510,8680,8760.7768,3744.799845,9208.976032,
2018/3/11,35047641.12,8769,9726.229134,8443.784917,9523.5311,3847.826567,9108.425369,
2018/3/12,40200145.32,9530,9900.000002,8777.223627,9101.3058,4287.931753,9375.183104,
2018/3/13,29690956.61,9127.5878,9479,8829.325832,9121.007159,3248.525211,9139.826438,
2018/3/14,48654884.61,9125.999996,9350,7935,8187.999989,5693.128168,8546.247893,
2018/3/15,47669036.29,8187.999988,8437,7648.060786,8259.8224,5922.180037,8049.237949,
2018/3/16,30293485.73,8250,8589.5856,7906.943685,8258.663731,3638.632905,8325.513049,
2018/3/17,32809486.26,8258.663731,8353.709,7723.148471,7850,4102.083116,7998.249993,
2018/3/18,49270227.63,7852.7547,8325.946573,7321,8200,6427.034052,7666.090957,
2018/3/19,30867203.25,8208.6373,8698,8101,8611,3684.565868,8377.43288,
2018/3/20,31096079.37,8609.4422,9039.68,8306.813157,8886.888597,3577.537095,8692.035481,
2018/3/21,26892421.63,8885.999997,9176.439346,8759.875794,8905.700967,2994.778998,8979.768338,
2018/3/22,25848434.01,8896,9106.267564,8480.112543,8712.007204,2967.135417,8711.578805,
2018/3/23,23230776.1,8700,8907.7,8270,8907.7,2737.518503,8486.070896,
2018/3/24,20316440.53,8908.420818,9000,8510,8533.313909,2300.094143,8832.873469,
2018/3/25,17290811.19,8533.313909,8660.992488,8330,8454.814447,2034.677248,8498.060916,
2018/3/26,26434106.32,8459.431602,8497.960792,7840,8116.523046,3251.756423,8129.17786,
2018/3/27,21593823.75,8141.491788,8200,7739,7782.716713,2716.316098,7949.672634,
2018/3/28,13849708.71,7782.716713,8100.1,7731,7943.583816,1748.467223,7921.057098,
2018/3/29,34489532.9,7943.542126,7966.513207,6900.1,7080.402768,4677.825657,7372.983825,
2018/3/30,35027751.49,7088.521453,7269.216157,6590.532962,6837.725325,5087.423484,6885.16527,
2018/3/31,18957202.51,6845,7230.955597,6790.000004,6933.879205,2699.737475,7021.868863,
2018/4/1,22954922.43,6920,7043.141856,6427.1,6823.020401,3411.403028,6728.880242,
2018/4/2,14808465.74,6809.8313,7131.619463,6766.015851,7058.894148,2119.406894,6987.080105,
2018/4/3,19811522.41,7047.405427,7505.45,7005.427096,7412.270339,2699.015224,7340.278123,
2018/4/4,22349003.48,7406.145999,7414.666938,6684.316503,6769.945088,3178.492068,7031.322714,
2018/4/5,18492360.41,6777.912878,6910,6542.313932,6775,2738.734808,6752.154445,
2018/4/6,13065306.23,6775,6847.592164,6499.982992,6613.545638,1976.904608,6608.971509,
2018/4/7,14149413.87,6614.992919,7062.794738,6599.246312,6890,2053.415421,6890.672837,
2018/4/8,8340252.146,6890,7115.544285,6890,7030,1190.820841,7003.784161,
2018/4/9,15617695.07,7025,7184,6618.077994,6761.537785,2267.327221,6888.152237,
2018/4/10,7405417.281,6759.519953,6881.873327,6658.714974,6834,1090.36914,6791.660742,
2018/4/11,7697428.129,6835.6,6979.117656,6799,6966.460062,1116.279221,6895.611766,
2018/4/12,34359542.26,6963.9,8028,6750,7929.999999,4567.161425,7523.172287,
2018/4/13,30649592.7,7921.844684,8230,7735.891673,7875,3822.423144,8018.36729,
2018/4/14,12958802.28,7874.91258,8173.000801,7822.3,7996,1619.114691,8003.63455,
2018/4/15,17196145.75,7997.557364,8404.01784,7997.557364,8356,2086.877436,8240.132101,
2018/4/16,17449234.95,8365,8404,7870,8060,2162.834927,8067.76085,
2018/4/17,12532418.65,8060,8168.570409,7830.99,7891.1,1564.2005,8012.028289,
2018/4/18,14237112.46,7893.2,8234,7873.937889,8164.190618,1760.860057,8085.3174,
2018/4/19,11710389.15,8167,8297,8103.876433,8286.999998,1425.94588,8212.365777,
2018/4/20,22050729.05,8286.999998,8920.905306,8216,8860,2593.643505,8501.834967,
2018/4/21,23340304.85,8851.100001,9019.900001,8583.088413,8931.999998,2657.075147,8784.209537,
2018/4/22,11823357.13,8905.203998,9027.839322,8732,8791.999999,1329.176039,8895.252989,
2018/4/23,9447143.885,8782.815508,8990,8756.938168,8934.977783,1061.776798,8897.48571,
2018/4/24,25024653.31,8942.933348,9729.879932,8915.233308,9633.630952,2680.717978,9335.056326,
2018/4/25,38461430.04,9636,9754.978028,8770.1001,8860.024074,4185.725981,9188.71188,
2018/4/26,21137393.15,8876.899999,9299,8652.585323,9286,2378.235826,8887.845739,
2018/4/27,18317132.71,9286,9386,8920,8920.01,1990.549767,9202.047096,
2018/4/28,12877750.86,8920,9430.777141,8881.058941,9330.761257,1392.222876,9249.776801,
2018/4/29,13342531.65,9358.162299,9580,9168.085724,9423.799996,1425.399538,9360.555612,
2018/4/30,8793026.544,9423.799996,9454,9101,9218.792931,948.450684,9270.937006,
2018/5/1,13794052.73,9235.38,9235.38,8823,9070.973313,1534.882653,8987.040607,
2018/5/2,9004373.526,9081.584779,9280,8967.276385,9245,987.5492702,9117.898011,
2018/5/3,17811110.32,9245,9822.518334,9160,9746.082862,1880.070362,9473.640285,
2018/5/4,11970925.83,9756,9820,9537,9719.999999,1237.90526,9670.30856,
2018/5/5,13562083.07,9716.345553,9994.482988,9690.191072,9878.367954,1374.463026,9867.186544,
2018/5/6,12617211.61,9880,9975,9478,9670,1306.011498,9660.873303,
2018/5/7,16105813.5,9670,9689.889576,9180,9390,1722.223521,9351.755627,
2018/5/8,14209452.26,9390,9474,9056.206924,9201,1537.741018,9240.47164,
2018/5/9,11797110.84,9201,9376,8970.9,9300.4,1283.37656,9192.244277,
2018/5/10,9465746.751,9317.607208,9402.379505,8995,9020,1028.105591,9206.979161,
2018/5/11,20738578.68,9020,9026.925531,8355,8385.231466,2382.673408,8703.911587,
2018/5/12,13929983.99,8410,8636.483516,8152.1,8471.752489,1661.53607,8383.798732,
2018/5/13,6799864.567,8443.910222,8750,8311.003889,8701.613284,792.7833857,8577.203672,
2018/5/14,12112713.58,8673.434529,8882,8275,8671,1413.120171,8571.609008,
2018/5/15,8419455.239,8650.000006,8866.860225,8420,8449.740002,979.018872,8599.890645,
2018/5/16,11940054.19,8462.670001,8484.704664,8079.000001,8336.803816,1444.157787,8267.832156,
2018/5/17,7648369.776,8341.950556,8471.75,7989,8050,929.4265411,8229.127787,
2018/5/18,7234919.803,8053.273328,8265,7920,8240,892.9624489,8102.154589,
2018/5/19,4771375.835,8244,8390,8135,8219.5,577.4100264,8263.410086,
2018/5/20,6782042.819,8226.793616,8585,8156.855376,8525,805.6263857,8418.347437,
2018/5/21,6062085.541,8529.141208,8580,8309.88,8381.242778,717.9034939,8444.151048,
2018/5/22,9584532.91,8390,8400,7955,7985.231216,1169.044505,8198.603961,
2018/5/23,19243976.45,7986.231216,8033.001823,7430,7509,2497.605629,7704.970005,
2018/5/24,13827894.75,7499.64723,7720.564035,7260,7575.000001,1843.365572,7501.439192,
2018/5/25,7905172.27,7575.698421,7647.565984,7337.498363,7450.000002,1059.664608,7460.07011,
2018/5/26,5997112.563,7460.15,7617.261847,7299,7331.756869,801.2524035,7484.673415,
2018/5/27,5261553.052,7331.756869,7395,7222.1,7347.476167,720.8570072,7299.024633,
2018/5/28,9233362.649,7352.058669,7450,7059.19,7100,1279.435039,7216.74987,
2018/5/29,11622755.88,7110.271098,7531.003889,7055,7456.493412,1585.01313,7332.908266,
2018/5/30,7474637.813,7463.608991,7556.234335,7272.208103,7381,1007.128773,7421.729984,
2018/5/31,7785406.007,7384.171867,7599,7337.295818,7490,1035.900239,7515.594375,
2018/6/1,4902505.561,7490,7600,7350.843427,7530,656.5382981,7467.204236,
2018/6/2,6206080.92,7530,7710,7446.970044,7644.228132,814.5934646,7618.623509,
2018/6/3,6761318.783,7644.124965,7771.965128,7596.152181,7710,878.3465548,7697.780274,
2018/6/4,9352222.765,7710,7757.55,7448.393079,7487.935522,1238.186797,7553.159819,
2018/6/5,7160775.841,7498.182088,7658.220467,7360.01,7622.730026,954.5938776,7501.384629,
2018/6/6,5039711.662,7627.999999,7689.24682,7487.37928,7650.000002,663.4113702,7596.661572,
2018/6/7,4276410.11,7655,7750,7635,7694.093517,555.3599957,7700.248745,
2018/6/8,3186170.151,7685.708189,7701.187045,7545,7610.621651,418.5188112,7612.967604,
2018/6/9,2839641.6,7615.353324,7682.861545,7466.3,7490,372.6512842,7620.104158,
2018/6/10,15931634.96,7490.1,7498.760221,6650,6763.9132,2281.168232,6983.980724,
2018/6/11,9301862.678,6765.5,6955.6885,6622.128736,6874.596078,1374.045918,6769.688376,
2018/6/12,8876482.405,6874.596078,6883.899999,6434.298933,6540,1331.432953,6666.863986,
2018/6/13,15956497.07,6540,6614.807416,6123.776793,6292.300843,2510.565241,6355.738862,
2018/6/14,11338006.95,6299.239599,6703.098943,6260.539253,6626.92864,1748.712325,6483.631864,
2018/6/15,4453023.123,6626.962392,6655.809534,6363.100001,6376.151227,684.0868646,6509.441057,
2018/6/16,4296299.722,6374.451258,6557.930952,6330,6483.839624,667.0682512,6440.569934,
2018/6/17,2122722.473,6485,6577,6428.411357,6442,326.7105462,6497.257274,
2018/6/18,5951226.531,6444,6799,6382.077545,6714.485415,902.7386941,6592.413253,
2018/6/19,4505434.43,6715,6833,6660,6746,669.1951935,6732.616245,
2018/6/20,3724220.648,6746.2,6807.063706,6556.6365,6753,558.0098666,6674.11254,
2018/6/21,2713250.097,6759.679999,6789.787065,6676.1,6712.632766,403.3419051,6726.923392,
2018/6/22,21259174.75,6719.47638,6730.025405,5888.88,6041.6665,3435.741807,6187.652025,
2018/6/23,4788665.823,6041.697981,6250,6006.1,6164.342518,782.3931183,6120.536737,
2018/6/24,14338863.11,6154.550523,6241.459499,5760,6151.8143,2419.301644,5926.860402,
2018/6/25,6561441.048,6140.000009,6339,6065,6240.000002,1055.434607,6216.814384,
2018/6/26,3910752.026,6246.9,6264.02,6021.753278,6078.4,633.8492177,6169.845945,
2018/6/27,7357602.196,6078.899999,6185.06397,6001.3,6137.870579,1211.093854,6075.170946,
2018/6/28,5956196.083,6137.870579,6165.284615,5781.551302,5872.999999,995.2259195,5984.767846,
2018/6/29,11344774.02,5866.249979,6300,5800,6197.500001,1907.171309,5948.481903,
2018/6/30,8010440.21,6200,6514.600372,6183.335345,6390.523688,1254.88351,6383.4134,
2018/7/1,4052190.703,6399.459283,6500,6262,6348.8,636.3464174,6367.900552,
2018/7/2,9550138.514,6362.663337,6795.8308,6275,6614.231082,1451.127073,6581.186921,
2018/7/3,6198369.11,6615,6674.9293,6470,6497.659409,941.9162956,6580.59441,
2018/7/4,6234600.933,6511,6781.1,6410.89,6585.603139,945.4389895,6594.397949,
2018/7/5,8076724.786,6583.2,6697.973593,6461.184615,6532.215386,1226.316121,6586.168648,
2018/7/6,4221722.552,6536.394292,6635.5,6441.5103,6605,644.6712302,6548.64426,
2018/7/7,3875908.585,6613,6800.000001,6516.71,6760,585.2066263,6623.145417,
2018/7/8,3801523.178,6760,6782,6680,6703.516381,563.6950727,6743.935439,
2018/7/9,4637908.554,6703.5,6800.122952,6630,6654.5,691.3443278,6708.536351,
2018/7/10,7289756.036,6659.955305,6682.228142,6260,6298,1129.849118,6451.973031,
2018/7/11,2878962.303,6304.023259,6406.0688,6285.00106,6374.000004,453.4103068,6349.574018,
2018/7/12,7600660.669,6377,6377,5999,6245,1230.359228,6177.594717,
2018/7/13,4697950.998,6245.655472,6349,6123,6218.641536,753.564906,6234.301732,
2018/7/14,3026352.696,6221.455999,6317.105727,6178.206,6253.616665,484.8295717,6242.09593,
2018/7/15,3711992.677,6251.539478,6387.839602,6235.096057,6343.13643,585.1560797,6343.594138,
2018/7/16,7529274.837,6350.169107,6744.983654,6335.000004,6735,1148.020373,6558.485383,
2018/7/17,19957081.73,6719.599759,7450.067038,6661.094233,7320.512023,2792.413395,7146.89371,
2018/7/18,14560219.99,7320.512023,7589.6158,7232,7372.78,1961.462812,7423.143535,
2018/7/19,7417323.766,7376.045908,7565,7272.721138,7475.188361,1001.076771,7409.3456,
2018/7/20,11562127.48,7480.836739,7689.6158,7286.427146,7340.577852,1557.424298,7423.877676,
2018/7/21,5209452.016,7340.577852,7450,7220,7411.4106,709.9156908,7338.127729,
2018/7/22,5882855.404,7399.893296,7579.962873,7359.5,7405,790.3296867,7443.546033,
2018/7/23,7196172.237,7402.662798,7800,7380,7720,935.745974,7690.305314,
2018/7/24,16411414.55,7720,8480,7700,8410,2018.610218,8130.056215,
2018/7/25,12994442.79,8410.093098,8483.406,8055.321309,8173.035011,1576.096663,8244.699137,
2018/7/26,10739872.4,8174.984011,8314.94,7850.5,7938.00205,1327.646208,8089.408414,
2018/7/27,10536639.04,7938.00205,8280,7801.995264,8185.476404,1311.016131,8037.001826,
2018/7/28,7048688.885,8199.955579,8234.465013,8075,8218,862.5951465,8171.491475,
2018/7/29,3698921.051,8218,8298,8125.62313,8221.151121,449.6036169,8227.071385,
2018/7/30,8844876.673,8223.009938,8264,7864,8178.054519,1094.789077,8079.069165,
2018/7/31,12331578.7,8178.054519,8178.054519,7643,7731.55172,1575.236015,7828.400684,
2018/8/1,10837740.59,7733.55387,7752.401865,7440,7616.017391,1433.337083,7561.194584,
2018/8/2,6425286.374,7604.992039,7699.388879,7464.693705,7536.861375,848.0293457,7576.72645,
2018/8/3,11275198.87,7533.999999,7533.999999,7290,7411.215134,1523.87923,7399.01079,
2018/8/4,9226190.047,7411.215134,7490,6939.968948,7005,1289.855071,7152.888922,
2018/8/5,4431720.407,7005,7084,6899,7034.2,634.2690391,6987.130278,
2018/8/6,5755826.923,7020.015131,7149,6850,6928.5,825.5360772,6972.229417,
2018/8/7,9018760.832,6938.751214,7150.461501,6663.474105,6712,1301.600572,6928.97731,
2018/8/8,15041359.03,6722.156926,6722.156926,6124,6278.643077,2342.848777,6420.115197,
2018/8/9,8185726.215,6280.673709,6615.895442,6184.290634,6526.3435,1272.222271,6434.195031,
2018/8/10,9048838.681,6534.99,6568.000001,6017.171283,6147,1440.883722,6280.061701,
2018/8/11,11838236.33,6147,6479.279355,6011,6220,1920.816484,6163.127208,
2018/8/12,5945092.304,6220.247596,6469,6159,6310.792731,942.7741649,6305.955896,
2018/8/13,7378997.59,6310.999998,6530,6151,6247.999517,1170.186359,6305.831145,
2018/8/14,16773201.98,6246.229062,6247.155896,5755,6189.725239,2789.212009,6013.598796,
2018/8/15,12135793.84,6190.838566,6650,6176.696362,6265.659916,1896.939639,6397.564576,
2018/8/16,8716171.045,6275.842553,6472.436206,6210,6312.896519,1375.058588,6338.763398,
2018/8/17,7911496.936,6312.896519,6580,6286.125448,6579,1221.021617,6479.407756,
2018/8/18,6235435.082,6579,6619.883752,6300.753701,6388,970.3499971,6425.964962,
2018/8/19,5142768.273,6388,6544.2234,6306.210674,6487.465514,800.6784604,6423.013141,
2018/8/20,6499111.795,6480.624823,6521.5733,6222.501176,6250,1020.045571,6371.393574,
2018/8/21,4288196.903,6250.1,6490,6248,6468.94324,671.1577454,6389.253394,
2018/8/22,14297907.62,6479.13229,6894.597094,6255.608559,6354.767602,2172.958589,6579.926417,
2018/8/23,3817505.558,6354.767602,6567.216243,6344.41097,6530.616799,592.4596262,6443.486423,
2018/8/24,4998490.511,6525.836537,6718,6458.002476,6685.522183,759.907347,6577.763106,
2018/8/25,3486018.458,6693.306879,6789,6665,6726.091103,519.2850131,6713.112009,
2018/8/26,4767849.845,6726.258293,6778.395678,6571.29781,6713.1516,715.0399597,6667.948806,
2018/8/27,3967505.176,6711.725,6935.815193,6650,6905,585.9742631,6770.784019,
2018/8/28,7739541.459,6899.946482,7125.2884,6863,7076.19119,1103.576165,7013.146627,
2018/8/29,5185638.339,7076.30737,7123.00004,6899.9,7032.115216,738.1849136,7024.850065,
2018/8/30,6820688.166,7040.3,7059.01888,6805.543664,6992.115,987.1760019,6909.292926,
2018/8/31,5835158.331,6984.611104,7090,6887.915018,7026.53245,833.131134,7003.889415,
2018/9/1,8207003.396,7019.168582,7275,7013.870346,7202,1147.901064,7149.573819,
2018/9/2,7885339.427,7201.66,7338,7130.87203,7300,1087.337745,7251.968825,
2018/9/3,4761188.784,7300,7335,7196.077063,7267.45,655.4482672,7264.019179,
2018/9/4,4671679.177,7267.449999,7409.759265,7246.406144,7359.085115,636.0422325,7344.919784,
2018/9/5,13686813.59,7359.085113,7395.893925,6680,6700,1951.004392,7015.265393,
2018/9/6,11377818.54,6700.414918,6725.706219,6300,6510,1766.225804,6441.882187,
2018/9/7,5680268.71,6511.51,6550,6320,6388.738907,881.4388686,6444.313851,
2018/9/8,5167866.409,6397.882667,6474.1,6121.457875,6181.881358,826.4495852,6253.093354,
2018/9/9,3828041.694,6180.555995,6448.58976,6147,6247.785268,605.3107892,6324.092948,
2018/9/10,3558526.466,6240,6360.184864,6231,6312.833695,565.5473066,6292.181793,
2018/9/11,5055767.961,6315,6397.45614,6162.34,6291.15296,804.3080503,6285.860199,
2018/9/12,4899249.078,6291.05295,6350,6197,6338.407165,781.4960347,6269.064539,
2018/9/13,4710302.41,6333.423265,6523.324405,6333.423265,6488.3758,729.5241983,6456.677408,
2018/9/14,5278846.833,6483.875043,6580.814013,6382.7915,6484.078126,813.6535684,6487.830986,
2018/9/15,2464325.418,6478.6382,6567.51568,6474.352125,6516.581844,378.1838615,6516.209888,
2018/9/16,3547222.914,6518.27163,6519.608108,6375,6500.081206,549.0081279,6461.148268,
2018/9/17,5990226.822,6500.081206,6530,6206.760433,6253.276003,944.2351979,6343.998651,
2018/9/18,5591492.396,6253.276003,6385.385559,6226.480092,6336.194508,886.2187393,6309.381814,
2018/9/19,8714438.73,6333.581896,6523.1804,6120.1,6383.936933,1378.203923,6323.04014,
2018/9/20,4488578.236,6389.46819,6550,6333.9,6492.036337,697.3676716,6436.458727,
2018/9/21,11037158.96,6492.036337,6786.121345,6492,6757.434066,1650.376975,6687.659319,
2018/9/22,5541774.8,6757.434066,6832.39,6628.7939,6730.999998,825.3311344,6714.607712,
2018/9/23,3772212.373,6728.8,6786,6661,6711.950582,561.603939,6716.855262,
2018/9/24,4950955.45,6700.80135,6729.769998,6560,6590.242258,746.6424139,6630.959289,
2018/9/25,5603555.034,6585.679724,6587.699111,6334.358261,6440.89,872.1241274,6425.180611,
2018/9/26,5567948.139,6443.272723,6556,6384.237026,6465.054875,859.641451,6477.0587,
2018/9/27,5649212.223,6468.399998,6739.494666,6432.4,6692.518769,857.4891945,6588.08561,
2018/9/28,5178066.149,6692.518769,6800,6540.67,6641.010106,775.7825514,6674.636004,
2018/9/29,4018772.845,6640.485665,6640.485665,6478.428792,6597.3697,612.8009818,6558.039175,
2018/9/30,2992962.013,6597.3697,6666.6,6537.313435,6620,452.9082779,6608.318194,
2018/10/1,2988404.17,6631.354174,6666.760084,6511.11,6607.8,453.2957496,6592.614585,
2018/10/2,3892076.277,6609.701839,6630,6480.247973,6541.600569,593.9217711,6553.180009,
2018/10/3,3820455.037,6526,6544.28365,6425,6503.933582,588.8722674,6487.748275,
2018/10/4,5269427.502,6503.983408,6642,6503.950191,6600.609576,799.0417406,6594.68365,
2018/10/5,2637211.751,6600.548359,6688,6551.769691,6642.911276,398.2915051,6621.310567,
2018/10/6,1825159.248,6636.891919,6647.586482,6570,6600.179058,276.3187029,6605.268586,
2018/10/7,2025975.841,6599.502693,6638.961011,6540,6607.938895,307.9432889,6579.05502,
2018/10/8,2521343.942,6607.938895,6716,6589.84105,6674.063726,378.8457502,6655.331202,
2018/10/9,1587725.555,6674.063726,6678.999987,6610,6654.918164,238.709058,6651.299989,
2018/10/10,3018851.913,6655.999998,6655.999998,6500,6630.2,458.8695576,6578.88906,
2018/10/11,12222069.77,6630.2,6632.776373,6202.349831,6250.28449,1927.565051,6340.678237,
2018/10/12,3243873.792,6253,6350,6200,6304.110763,515.4576432,6293.191759,
2018/10/13,1430111.317,6294.0662,6336.435832,6285.922335,6329.231245,226.250324,6320.924946,
2018/10/14,2725994.067,6329.231245,6420,6311.988526,6342.371931,428.3430501,6364.044114,
2018/10/15,37844318.12,6337.45642,7648.335022,6304.484658,6750,5460.792144,6930.188355,
2018/10/16,2893533.038,6747.606689,6890.324677,6679.454043,6758.754926,427.461995,6769.100113,
2018/10/17,1727250.424,6758.738922,6800.539166,6684.580799,6739.750263,256.1844681,6742.213675,
2018/10/18,2517831.544,6739.750262,6791.155966,6580,6610,377.0195918,6678.251209,
2018/10/19,1553039.707,6619.550944,6638.318041,6525.75,6528.137063,236.1954251,6575.231958,
2018/10/20,1325161.504,6531.297414,6613.283085,6510,6592.937845,201.4651556,6577.621326,
2018/10/21,1029697.782,6592.92093,6662.381499,6575.3645,6592.245796,155.3707105,6627.360969,
2018/10/22,1485753.557,6594.660536,6640.548362,6549.62948,6581.55485,225.6269467,6585.0005,
2018/10/23,1650846.023,6582.167695,6597,6530,6556.154438,251.5111866,6563.708143,
2018/10/24,1317944.304,6551.807729,6625,6548.07977,6561.473982,199.8835222,6593.56154,
2018/10/25,750342.0657,6563.752594,6576.278337,6506.105958,6539,114.6298965,6545.779839,
2018/10/26,1106336.722,6539,6595.049,6520.100001,6540,169.0338138,6545.061588,
2018/10/27,724338.2873,6540,6557.982494,6477.296189,6502.282018,111.1944105,6514.160955,
2018/10/28,888593.3096,6501.53429,6515.580023,6467.4055,6495,136.8058974,6495.285118,
2018/10/29,2084712.872,6495.000065,6503.967231,6318.571089,6350,326.0333424,6394.170782,
2018/10/30,593278.1872,6349.455315,6380,6323.585161,6332.235996,93.37576946,6353.663168,
2018/10/31,1377917.652,6333.254333,6421.59825,6250.076266,6376.3019,217.3757499,6338.87475,
2018/11/1,696430.029,6376.285548,6430,6356.42839,6405.26713,109.0876089,6384.135063,
2018/11/2,954955.8477,6405.26713,6449.2,6390.76993,6435.407572,148.4984264,6430.747252,
2018/11/3,781339.2948,6430.444724,6441.249875,6345.9,6387.0999,122.4461541,6381.084819,
2018/11/4,2361498.634,6387.0999,6515.563672,6358.445866,6482,366.4551645,6444.167972,
2018/11/5,1230627.895,6482,6496.156231,6439,6471.388644,190.3639299,6464.606483,
2018/11/6,2687951.889,6471.388644,6525,6448.705307,6518.77236,414.4582006,6485.459536,
2018/11/7,1745121.905,6513.1656,6608,6509.12359,6575.4,265.4741796,6573.603158,
2018/11/8,2384555.96,6578.9999,6589,6473.962969,6480.228422,365.7675595,6519.320531,
2018/11/9,2124415.091,6483.589259,6511.384453,6392.015441,6419.7,329.6060693,6445.315451,
2018/11/10,2884597.931,6419.3,6474.742506,6416,6437.42298,448.175383,6436.314979,
2018/11/11,2022952.867,6432.024318,6460.5,6353.768601,6457.30298,316.3525817,6394.614694,
2018/11/12,1320865.911,6459.33219,6480.90335,6427.0098,6453.58,204.6271544,6454.988416,
2018/11/13,3432986.593,6453.591,6504.810766,6379.661802,6467.657063,532.1284061,6451.425171,
2018/11/14,19398512.08,6467.657063,6481.368815,5665,5909.427076,3239.57031,5987.989217,
2018/11/15,14998551.31,5910.3725,5945.606248,5400,5744.79776,2651.252351,5657.157195,
2018/11/16,3839538.282,5748.46816,5779.42628,5551.003889,5648.688226,678.7289952,5656.953378,
2018/11/17,2529395.462,5643.94586,5672.492812,5563.2567,5630.390562,450.7367411,5611.69133,
2018/11/18,2748639.921,5630.687789,5757.910309,5620.99541,5659.335129,485.2043959,5664.911415,
2018/11/19,19778947.45,5659.335129,5659.335129,4860.457016,4925.546688,3804.527355,5198.792282,
2018/11/20,29393322.36,4927.0738,5056.3227,4300,4570.350259,6317.572866,4652.628942,
2018/11/21,8664145.102,4557.2648,4775,4412.569521,4667,1885.413803,4595.354658,
2018/11/22,5078947.01,4667,4720,4347.345765,4360.139659,1114.227218,4558.268663,
2018/11/23,8571041.929,4354.13216,4484.329482,4235,4421,1965.867096,4359.929492,
2018/11/24,12326277.47,4422.497735,4528.422354,3823.339855,3933.176379,3005.344972,4101.451775,
2018/11/25,18307725.45,3933.176379,4229,3640,4100.938361,4693.829791,3900.381196,
2018/11/26,12079997.87,4084.725115,4211.185287,3700.400674,3850.220945,3065.5694,3940.539681,
2018/11/27,8150372.538,3864.691366,3941.409303,3682.0914,3880.05071,2132.924027,3821.220275,
2018/11/28,13780732.23,3878.395208,4389.370555,3878.395208,4268.442369,3313.2364,4159.296399,
2018/11/29,7475093.378,4267.109176,4452.756421,4128.764433,4291.083895,1753.2924,4263.460776,
2018/11/30,7888408.417,4291.083895,4342.96,3950,4040.8635,1920.953001,4106.507766,
2018/12/1,4921711.818,4049.99,4294.8776,3965,4193.0608,1183.87528,4157.289117,
2018/12/2,5970465.205,4206.8,4311.320445,4105,4162.648713,1426.21153,4186.241015,
2018/12/3,6132439.441,4162.90571,4174.441466,3825.79805,3890.35151,1544.680618,3970.037151,
2018/12/4,4297560.652,3890.35151,4079,3772.635231,3955.57429,1094.253559,3927.390151,
2018/12/5,5735792.455,3955.50428,3971.07321,3745,3769.809744,1486.151023,3859.495009,
2018/12/6,9334593.648,3766.01548,3887.9653,3498.768873,3508.71529,2521.571855,3701.894764,
2018/12/7,13099981.26,3502.326894,3530,3227.02,3401.586952,3856.746777,3396.640231,
2018/12/8,6296903.853,3401.276245,3494.379436,3280.76414,3409.251003,1858.397428,3388.351576,
2018/12/9,5570751.396,3407.0319,3655.937074,3396.375833,3549.01083,1580.354079,3525.002067,
2018/12/10,4965296.997,3549.01083,3610,3382.6055,3441.27,1430.077045,3472.048597,
2018/12/11,3776573.029,3438.25148,3459.2662,3320.9599,3380,1114.090701,3389.825467,
2018/12/12,3584453.753,3380.70937,3487.755654,3358.0605,3445.92009,1047.455951,3422.056792,
2018/12/13,3905307.294,3450.37282,3456.429715,3252.11,3301.05664,1161.182347,3363.216212,
2018/12/14,3774998.756,3301.05664,3339.98,3180,3221.657197,1163.596727,3244.250065,
2018/12/15,2893065.789,3221.3268,3263.9,3157.76631,3216.144738,902.0379303,3207.255141,
2018/12/16,1734324.806,3212.089357,3292.52817,3208.192118,3223.744766,533.5216754,3250.711051,
2018/12/17,5685566.511,3225.03478,3590,3221,3505.39827,1653.402705,3438.706429,
2018/12/18,4866016.237,3507.22476,3676.1169,3438.997576,3650.806981,1375.281461,3538.196634,
2018/12/19,10910574.36,3652.267304,3918.056658,3625.40269,3667.664189,2912.823252,3745.704225,
2018/12/20,10582885,3664.4652,4118,3642.6178,4050.65495,2673.048971,3959.106292,
2018/12/21,7036138.336,4050,4145.280459,3766.65026,3836.540057,1783.377255,3945.40096,
2018/12/22,5252760.215,3838.873149,3974.2639,3788.73501,3948.864441,1362.975818,3853.890982,
2018/12/23,4109962.381,3948.864441,4020,3875.9544,3929.1,1038.881367,3956.142167,
2018/12/24,9043260.664,3929.887825,4200,3929.887825,4010.268128,2208.813764,4094.170732,
2018/12/25,6002744.291,4010.268128,4021.32094,3650.9,3740.678415,1602.203079,3746.556457,
2018/12/26,3776287.184,3740.99041,3839,3654.98768,3779.9112,1009.0827,3742.297023,
2018/12/27,4238918.487,3780.10669,3818.043221,3535,3565.271144,1152.783064,3677.117249,
2018/12/28,5459147.462,3565.271144,3890,3543.312729,3840.411604,1458.652548,3742.596186,
2018/12/29,4275755.925,3833.35694,3889.1,3672.11,3691.749815,1121.507538,3812.507524,
2018/12/30,1794571.04,3693.70323,3820,3658.599971,3798.24,477.1132183,3761.310672,
